x,y
-0.6253016177147778,-0.17006365711254878
0.960695033327539,0.5909005970088841
-0.5985433850075956,-0.4025933931198931
-2.2280593766522214,-0.5325767401368824
-0.4614300598767517,-0.4988672444678538
-0.9589290278490423,-0.2693310237319169
-0.6730799091546266,-0.3383085474801319
1.3050186115481945,0.5913578455364444
0.374545597435753,-0.09854420488874384
-1.8262862664844461,-0.40617025383032
0.6682622844811561,0.33687739585814436
-0.582646676021939,-0.17736921748075757
-0.41812897620616146,-0.37381138862526
0.17220937064575276,0.26466883634452626
0.37711668729461834,0.18844296908147612
-0.6793962296056062,-0.1316019778374699
1.0314895989546813,0.42555001754472105
0.33604179880264196,0.03909827210839272
0.7057459850229556,0.4887306489211889
0.8395115474671284,0.15212587178745451
1.4988289811446753,0.47138080860235554
0.28835663844440446,0.033133471361388625
-0.5029350109723469,-0.3686654262572918
1.4792106688843745,0.7404457237454994
-0.4443824292899965,-0.16501936382926874
-0.5334642282766762,-0.06022219108193748
-0.6162294222666116,-0.2117839215105133
0.07465989652478522,-0.06143210770485435
-0.11363701103744236,0.07328776784924641
-0.020071729783539105,0.060974458601556945
0.18958296683876208,0.19976936885949087
0.9384661030448096,0.5417311316419883
-0.3666979887816997,-0.03649713755342032
-0.893528485543383,-0.37281401282437254
-1.3175957070283486,-0.35758107302395725
-0.38180278184117733,-0.20125246497579233
-0.5137902157380371,-0.5059740860360368
0.9037379337854843,0.2495182604859616
-0.438875079467635,-0.15064812956892226
-0.5941709069988491,-0.09412241094079501
-0.3129439309072686,-0.0006573129658781016
-0.30022908928899017,-0.42205027177225224
-0.5992393195183091,-0.2603981800756424
0.22037003644161024,0.20391441508487246
0.5251648442025796,0.18702636260776917
0.5566250109115648,-0.1337450936293308
1.3542815721236108,0.5473974215855587
-0.6831598059463396,-0.3946931871585983
-0.1233251088187167,-0.10426653884571879
-0.313175458181276,-0.06983066191967202
-2.4883827672198118,-0.844571248983918
1.2499658587687152,0.585738114758799
0.17676443083245547,0.1107302081535137
-0.5078085381859656,-0.3157463002557443
1.8273850163544514,0.6202325024679165
0.810156740130441,0.17717119383530391
0.42849439812666407,0.1298924069236263
-0.06811247093470019,-0.1834141494522379
-0.23808571181520388,0.03202830530282251
-0.5765113112191822,-0.46111955845296854
0.7865797907223229,0.24042095069142833
-0.3940283640280845,-0.11323899454137869
0.3002810160826966,0.04058301029479762
0.834354492440838,0.3634116954325755
0.677025394441299,0.08621805880954382
0.8228587852634555,0.07952628678979307
1.1106022591442504,0.08384472094572175
-1.1105631980164716,-0.22185161445683957
-3.255811716718071e-05,0.2525862873062007
0.9013460042196363,0.466550032273377
0.6133252822589439,0.22942997155559533
1.0028032134638973,0.2676369700820755
-0.5003006472680256,-0.2651946778474654
-1.4683907966664256,-0.2625916324829058
-1.1655921035052261,-0.43565877729570385
1.2329057143400082,0.3726449404855602
-0.08713741656430898,-0.07682053624162678
1.326117308785185,0.42330557530293655
-0.655945864481047,-0.2364227993382929
-0.3988689687977965,-0.13229617799556867
0.1465372328627515,0.028871450029168452
0.834743613889784,0.2786312693918669
0.1264552008350165,0.018389443478221905
0.20170755625559836,0.06384350191987659
-0.2677757195594144,0.004920115066358239
0.2850850619265961,0.05361280309889841
-0.7534185494319212,-0.3375313194877926
0.5293134165710455,0.024596083148549396
0.36557771876219164,-0.05627178109385569
0.03628223499348943,-0.01715871426325706
0.1981399980368384,0.1488064544094079
-0.7566737721004273,-0.20586422817915984
0.11573326248000207,-0.025501092243891074
-0.18194453723128007,-0.08989333726537009
0.15719830623491635,0.12612466052713817
0.5834703702968259,0.23726671623004414
-0.9467702130017053,-0.28892709001416816
0.7131403526818803,0.17721964525348197
1.3015718732510495,0.6245024454537768
-0.5490637095425712,-0.4446386052870517
-0.42972825662244346,-0.2509418555544387
-0.3867663078355488,-0.26615940072768385
-0.6576432577750558,-0.08450556251223318
1.2396141475684104,0.4906595122345453
0.31844659565746924,0.00412165000038993
-0.898118948974779,-0.21013758118618275
0.3368813191969155,0.18796100443519898
-0.41845291136338925,-0.18133671667206275
0.23660115895408174,0.33948703902729255
0.3513197275986749,0.09232821591457849
1.3532394247496584,0.41997002719222876
-0.8348195176596596,-0.2000442134064468
2.329386000927877,0.9163669216952258
0.04671744343525097,0.24914869886356114
